CH4,H2,C2H2,C2H4,C2H6,FAULT
163.148898323217,142.4124633284233,71.1424445243783,113.74473158273845,27.108795339117982,Thermal
323.04292531727754,228.9116484406731,49.283479217800966,162.58574623256024,1.4076468773076698,Thermal
228.5690057209397,182.42624897299905,79.55788089483032,79.2691912690541,55.74519191320437,Thermal
277.49159924263114,207.76620394784322,35.95893812245295,86.89351413608927,68.23675540603527,Thermal
223.6896221651661,82.91880414943051,55.221105443597786,100.20453826569843,72.96238599874559,Thermal
350.8948720968424,232.32406854516307,53.49155625663678,110.30201562891057,77.76662252701499,Thermal
197.87888996406264,46.498302776076684,51.204604198820526,198.52968449941145,74.22917105656633,Thermal
205.48503798448218,75.94692551470939,28.753925725477902,118.94369722540726,52.417272972985906,Thermal
304.57142034259425,218.19679476833036,17.85033530877545,107.38535434129217,87.7964838274527,Thermal
227.71585675975805,220.0394280276701,36.399505568430186,109.29014788644014,88.79217419896044,Thermal
265.7648127995592,233.02247415491985,87.93585965307895,90.18447535988518,57.38791506927531,Thermal
134.73517720276493,128.83884562995814,48.45796581171792,113.64607899266575,88.30072397990057,Thermal
244.86276210945874,228.62298882786266,71.66102486350553,142.15208208139612,38.669918961287266,Thermal
290.8452512144479,245.67124085545336,69.08003526986406,126.05565005223193,70.54192266078964,Thermal
190.8210846826481,136.59834092538395,60.09974557960914,134.63020776680486,43.991107788326715,Thermal
273.42895576438207,99.12928365319638,92.44312394025266,141.29861042204587,34.4189010213796,Thermal
301.3528919349298,161.2612741706999,35.846610687624384,117.75277712584914,103.2390216028801,Thermal
187.85719239715334,43.83297603819986,61.76634412969153,111.2396747094013,61.31901440538219,Thermal
271.96799003466003,144.56723237914767,56.14599041753219,132.5144847535584,98.88886525770837,Thermal
155.18551678424245,133.68039912623422,64.94587210246523,124.41481061733859,79.37295218107556,Thermal
302.213191663074,209.38619066470255,38.168572223283405,121.88389524680152,73.93422042698317,Thermal
287.9021481589752,182.58550374182238,66.5083269797606,132.54038544002555,119.16436421462987,Thermal
254.5562377035971,201.68030733062074,43.79466486813088,112.96665409953769,76.09570836896947,Thermal
247.6125620349531,207.75967719941747,33.63558633533055,183.69549102741843,49.81947855500894,Thermal
292.6488698800054,102.86491097698143,65.83325387925872,124.9647926820862,98.8503652779284,Thermal
219.49497691935298,134.2223683546855,54.899331422174455,79.7222729851548,65.86885083145032,Thermal
318.0284973559642,224.87260524784037,67.15319246404039,93.60245880146292,79.42951376291934,Thermal
198.5189491206088,119.79765082897529,44.22682722159723,112.90874241352358,55.18307169343031,Thermal
322.61911304020623,241.5477211392938,47.82479703086285,116.06846888395765,100.70431975133337,Thermal
217.92739854483335,167.9023622491331,50.2518480156359,103.90704394195328,56.809706484336004,Thermal
269.7856509376543,138.61219496895603,53.666840114767034,187.59211732870688,55.75105143934546,Thermal
152.04858836447823,132.8222526255379,7.522085513803859,78.96979913276957,57.22602015338906,Thermal
227.34047806217276,212.0315029180966,87.52341678431773,138.016953527442,62.69289033012791,Thermal
239.35353372052046,128.12682629213137,23.595335859587156,173.25835063417415,115.38320362163861,Thermal
152.04999816369818,72.44578729645063,50.104873994363665,101.87922375058969,66.49803585562269,Thermal
324.09215804180184,140.1210770754757,52.31349268585717,147.17188736255306,82.02555444230327,Thermal
276.41138564009907,194.98567221814625,30.285479073289125,120.16186062071378,64.09227144882678,Thermal
191.43757120363537,136.57017341901246,29.29515355161252,77.85402778611271,44.06366322233455,Thermal
249.13333600347403,182.32243203734217,65.1501542009461,78.7799540955789,62.725452780659595,Thermal
246.1245570444613,180.07711683548973,56.22500309087072,223.15523233820952,113.5872473430373,Thermal
148.2741692605979,86.21970323218606,28.3690399277121,167.48566540290258,106.44919270848351,Thermal
352.75333123761044,274.0942038025313,22.028648523617175,122.51876946762283,60.480722926345194,Thermal
243.4688153903948,66.44757751029027,36.74752482108307,122.82394674372637,57.102225303724495,Thermal
69.79660496934699,55.60943194683847,50.96169893322764,110.38890006885927,52.87050124686775,Thermal
246.1657701744432,136.24837956236186,45.93909227914015,114.84583493485235,61.880444398525384,Thermal
237.71746857087965,136.76204356437506,87.64048992950067,153.8168018461991,127.7955987991819,Thermal
322.3640255568491,64.60282962281445,46.839842028420215,82.9247572021032,49.63686874219498,Thermal
265.85364671695316,67.61146625073846,51.466359343768076,48.401564010357845,41.147636838091515,Thermal
156.25128470076862,154.1070394495811,49.34493459568003,78.26300915464941,58.61462651968507,Thermal
292.74638426913987,171.1227067344736,28.378733448002052,124.63742427777055,97.79303773905151,Thermal
226.09064177936943,175.23628485488078,24.97772847229394,136.96108076827605,74.45293590671032,Thermal
283.9207380669511,158.18215835847684,35.91312618914482,43.661548145457616,33.301124794282885,Thermal
